Time,Extension,Load,
18.62,2.23112,7.48462,
18.64,2.23376,7.50314,
18.66,2.23653,7.48187,
18.68,2.23919,7.46806,
18.7,2.24152,7.48715,
18.72,2.24363,7.52282,
18.74,2.24591,7.56459,
18.76,2.24846,7.5375,
18.78,2.25108,7.53115,
18.8,2.25362,7.52049,
18.82,2.25596,7.53269,
18.84,2.25803,7.5127,
18.86,2.26005,7.53759,
18.88,2.26235,7.61395,
18.9,2.26502,7.64166,
18.92,2.26784,7.63462,
18.94,2.27049,7.55348,
18.96,2.27276,7.5384,
18.98,2.27482,7.58379,
19,2.27708,7.67318,
19.02,2.27963,7.67819,
19.04,2.28229,7.67459,
19.06,2.28485,7.68559,
19.08,2.28719,7.67357,
19.1,2.28924,7.66575,
19.12,2.29127,7.70553,
19.14,2.2936,7.75701,
19.16,2.29624,7.76646,
19.18,2.29897,7.74741,
19.2,2.30157,7.71222,
19.22,2.30383,7.72307,
19.24,2.30596,7.71589,
19.26,2.30831,7.76333,
19.28,2.31096,7.78072,
19.3,2.31365,7.79968,
19.32,2.31619,7.82956,
19.34,2.31844,7.85201,
19.36,2.3204,7.86823,
19.38,2.32242,7.90471,
19.4,2.3248,7.90175,
19.42,2.32752,7.86664,
19.44,2.33032,7.90036,
19.46,2.3329,7.93583,
19.48,2.33511,7.91483,
19.5,2.33722,7.94006,
19.52,2.33958,7.93177,
19.54,2.3422,7.91517,
19.56,2.34486,7.91566,
19.58,2.34737,7.89799,
19.6,2.34956,7.9017,
19.62,2.3515,7.95621,
19.64,2.35355,8.00131,
19.66,2.35597,7.9867,
19.68,2.35869,7.9189,
19.7,2.36147,7.89587,
19.72,2.36406,7.87344,
19.74,2.36628,7.85936,
19.76,2.3684,7.8689,
19.78,2.37074,7.86285,
19.8,2.37333,7.90856,
19.82,2.37596,7.94719,
19.84,2.37845,7.88055,
19.86,2.38068,7.84292,
19.88,2.38269,7.86818,
19.9,2.38479,7.91525,
19.92,2.38725,7.98226,
19.94,2.38997,7.93231,
19.96,2.39272,7.90077,
19.98,2.39519,7.86094,
20,2.39732,7.86135,
20.02,2.39942,7.90508,
20.04,2.40185,7.97415,
20.06,2.40455,8.0395,
20.08,2.40725,8.04936,
20.1,2.40975,8.0266,
20.12,2.41193,8.01938,
20.14,2.41387,8.00794,
20.16,2.41594,8.00392,
20.18,2.41837,8.04764,
20.2,2.42108,8.08983,
20.22,2.42384,8.07754,
20.24,2.42637,8.01729,
20.26,2.42856,8.02975,
20.28,2.43075,8.07804,
20.3,2.43324,8.12925,
20.32,2.43592,8.16146,
20.34,2.43854,8.15642,
20.36,2.44094,8.13548,
20.38,2.44303,8.10532,
20.4,2.44495,8.15117,
20.42,2.44705,8.17901,
20.44,2.44955,8.17357,
20.46,2.45234,8.13803,
20.48,2.45514,8.11538,
20.5,2.45762,8.08392,
20.52,2.45975,8.08077,
20.54,2.46191,8.16433,
20.56,2.4644,8.22744,
20.58,2.46707,8.26211,
20.6,2.46968,8.22488,
20.62,2.4721,8.16375,
20.64,2.47423,8.16135,
20.66,2.4762,8.14339,
20.68,2.47836,8.17975,
20.7,2.48089,8.20824,
20.72,2.48368,8.1966,
20.74,2.48644,8.19683,
20.76,2.48887,8.18869,
20.78,2.49097,8.16214,
20.8,2.49316,8.16314,
20.82,2.49568,8.19131,
20.84,2.49837,8.21917,
20.86,2.50098,8.22935,
20.88,2.50336,8.2324,
20.9,2.50543,8.22201,
20.92,2.50738,8.21935,
20.94,2.50956,8.30042,
20.96,2.5121,8.33318,
20.98,2.51487,8.35482,
21,2.51759,8.39351,
21.02,2.51995,8.39114,
21.04,2.52203,8.36979,
21.06,2.52426,8.35084,
21.08,2.52684,8.37742,
21.1,2.52959,8.3766,
21.12,2.53222,8.35352,
21.14,2.53456,8.36808,
21.16,2.53656,8.40255,
21.18,2.53848,8.41701,
21.2,2.54065,8.40276,
21.22,2.54321,8.44033,
21.24,2.54601,8.42532,
21.26,2.54875,8.38442,
21.28,2.55114,8.38277,
21.3,2.55326,8.41889,
21.32,2.55552,8.43493,
21.34,2.55809,8.40902,
21.36,2.56074,8.35262,
21.38,2.56329,8.30293,
21.4,2.56562,8.30325,
21.42,2.56766,8.34778,
21.44,2.56963,8.35878,
21.46,2.57187,8.4801,
21.48,2.57448,8.50802,
21.5,2.57729,8.45584,
21.52,2.58,8.42073,
21.54,2.58232,8.39598,
21.56,2.58441,8.48686,
21.58,2.58668,8.53736,
21.6,2.58926,8.5249,
21.62,2.59196,8.50037,
21.64,2.59455,8.4897,
21.66,2.59688,8.44158,
21.68,2.59889,8.3983,
21.7,2.60086,8.39,
21.72,2.60313,8.3784,
21.74,2.60575,8.36904,
21.76,2.60853,8.38776,
21.78,2.61117,8.4021,
21.8,2.61345,8.45183,
21.82,2.61556,8.42996,
21.84,2.61789,8.42446,
21.86,2.62052,8.45138,
21.88,2.6232,8.47184,
21.9,2.62576,8.52302,
21.92,2.62805,8.5669,
21.94,2.63005,8.58642,
21.96,2.63205,8.60524,
21.98,2.63437,8.61802,
22,2.63704,8.60655,
22.02,2.63981,8.58718,
22.04,2.6424,8.55848,
22.06,2.64465,8.54594,
22.08,2.64679,8.57588,
22.1,2.64918,8.61956,
22.12,2.65185,8.64596,
22.14,2.65454,8.65144,
22.16,2.65709,8.65565,
22.18,2.65932,8.63531,
22.2,2.66125,8.62582,
22.22,2.66325,8.68622,
22.24,2.6656,8.71441,
22.26,2.66827,8.69088,
22.28,2.67103,8.67701,
22.3,2.67361,8.65546,
22.32,2.67584,8.6614,
22.34,2.67798,8.6808,
22.36,2.68035,8.69672,
22.38,2.68295,8.7156,
22.4,2.68558,8.73899,
22.42,2.68812,8.75443,
22.44,2.69039,8.78729,
22.46,2.69239,8.83154,
22.48,2.69443,8.86718,
22.5,2.6968,8.92168,
22.52,2.69947,8.94581,
22.54,2.70221,8.91236,
22.56,2.70475,8.87159,
22.58,2.70695,8.8694,
22.6,2.70908,8.90319,
22.62,2.71148,8.95594,
22.64,2.71413,9.01493,
22.66,2.7168,9.03738,
22.68,2.71934,9.0415,
22.7,2.72158,9.00752,
22.72,2.72355,8.97107,
22.74,2.72562,9.01855,
22.76,2.72804,9.02487,
22.78,2.73072,9.03525,
22.8,2.73342,9.04111,
22.82,2.73588,9.09145,
22.84,2.73807,9.11579,
22.86,2.74026,9.11513,
22.88,2.74272,9.11712,
22.9,2.7454,9.13188,
22.92,2.74806,9.07858,
22.94,2.75058,9.07207,
22.96,2.75277,9.05571,
22.98,2.75473,9.02797,
23,2.75682,9.08177,
23.02,2.75927,9.1202,
23.04,2.76198,9.11954,
23.06,2.76469,9.07322,
23.08,2.76714,9.02336,
23.1,2.76929,9.02152,
23.12,2.77147,9.06799,
23.14,2.77395,9.11445,
23.16,2.77664,9.12875,
23.18,2.77928,9.13863,
23.2,2.78173,9.0933,
23.22,2.78387,9.04197,
23.24,2.78582,9.06378,
23.26,2.78795,9.1314,
23.28,2.79048,9.18195,
23.3,2.79324,9.14861,
23.32,2.79596,9.08232,
23.34,2.79839,9.10058,
23.36,2.80054,9.10915,
23.38,2.80273,9.14696,
23.4,2.80519,9.16416,
23.42,2.80782,9.15528,
23.44,2.81044,9.13635,
23.46,2.81292,9.12252,
23.48,2.81508,9.10044,
23.5,2.81707,9.16215,
23.52,2.81924,9.24236,
23.54,2.82178,9.22726,
23.56,2.82452,9.1974,
23.58,2.82719,9.18189,
23.6,2.82956,9.14502,
23.62,2.83165,9.17258,
23.64,2.83386,9.18402,
23.66,2.83639,9.18159,
23.68,2.83908,9.19551,
23.7,2.84172,9.21793,
23.72,2.84416,9.20452,
23.74,2.84627,9.18264,
23.76,2.84822,9.2254,
23.78,2.85039,9.27987,
23.8,2.85292,9.33051,
23.82,2.85566,9.33039,
23.84,2.85835,9.35005,
23.86,2.86073,9.31525,
23.88,2.86287,9.33142,
23.9,2.86511,9.307,
23.92,2.86764,9.32075,
23.94,2.87031,9.30029,
23.96,2.87291,9.27844,
23.98,2.87528,9.25233,
24,2.87732,9.24432,
24.02,2.87927,9.30564,
24.04,2.8815,9.3586,
24.06,2.88411,9.3619,
24.08,2.88689,9.30913,
24.1,2.88957,9.25229,
24.12,2.89193,9.21048,
24.14,2.89406,9.23596,
24.16,2.89633,9.3207,
24.18,2.89887,9.35669,
24.2,2.90148,9.38823,
24.22,2.90401,9.46324,
24.24,2.90636,9.51014,
24.26,2.90844,9.52772,
24.28,2.91046,9.59319,
24.3,2.91276,9.61886,
24.32,2.91541,9.62451,
24.34,2.91821,9.60197,
24.36,2.92087,9.56155,
24.38,2.92315,9.55803,
24.4,2.92523,9.62481,
24.42,2.92748,9.64998,
24.44,2.93002,9.6548,
24.46,2.93267,9.6329,
24.48,2.93524,9.63289,
24.5,2.93758,9.66003,
24.52,2.93964,9.66872,
24.54,2.94166,9.73905,
24.56,2.94399,9.83196,
24.58,2.94664,9.89404,
24.6,2.94938,9.93693,
24.62,2.95198,9.9492,
24.64,2.95425,9.89918,
24.66,2.95639,9.90597,
24.68,2.95873,9.9572,
24.7,2.96136,9.99543,
24.72,2.96405,9.96304,
24.74,2.9666,9.92619,
24.76,2.96886,9.87673,
24.78,2.97082,9.86461,
24.8,2.97282,9.89733,
24.82,2.97517,9.94381,
24.84,2.97785,9.94068,
24.86,2.98066,9.94589,
24.88,2.98326,9.89383,
24.9,2.98551,9.86966,
24.92,2.98762,9.82833,
24.94,2.98998,9.82357,
24.96,2.99261,9.85493,
24.98,2.99527,9.85536,
25,2.99776,9.90677,
25.02,2.99997,9.86022,
25.04,3.00192,9.85017,
25.06,3.00396,9.9088,
25.08,3.00637,9.99535,
25.1,3.00908,10.06413,
25.12,3.01187,10.05957,
25.14,3.01448,9.9987,
25.16,3.01672,9.95793,
25.18,3.01883,9.9653,
25.2,3.02115,9.97076,
25.22,3.02373,10.01621,
25.24,3.02635,10.0545,
25.26,3.02886,10.08628,
25.28,3.03111,10.06504,
25.3,3.03311,10.05234,
25.32,3.03519,10.08052,
25.34,3.03762,10.1265,
25.36,3.04034,10.13017,
25.38,3.0431,10.14132,
25.4,3.04558,10.09168,
25.42,3.0477,10.0514,
25.44,3.04979,10.09088,
25.46,3.05221,10.20047,
25.48,3.05491,10.25969,
25.5,3.05763,10.28273,
25.52,3.06016,10.263,
25.54,3.06236,10.20567,
25.56,3.0643,10.23321,
25.58,3.06635,10.30487,
25.6,3.06875,10.37882,
25.62,3.07145,10.3891,
25.64,3.07422,10.3321,
25.66,3.07676,10.29883,
25.68,3.07896,10.27981,
25.7,3.08113,10.37342,
25.72,3.08362,10.48322,
25.74,3.0863,10.46954,
25.76,3.08893,10.44568,
25.78,3.09135,10.4029,
25.8,3.09346,10.33829,
25.82,3.09538,10.32677,
25.84,3.09747,10.44468,
25.86,3.09996,10.53995,
25.88,3.10275,10.53244,
25.9,3.10556,10.50584,
25.92,3.10805,10.46166,
25.94,3.11019,10.41959,
25.96,3.11235,10.45672,
25.98,3.11482,10.54016,
26,3.11748,10.59713,
26.02,3.12007,10.63725,
26.04,3.12249,10.61084,
26.06,3.12463,10.62282,
26.08,3.12661,10.61011,
26.1,3.12875,10.64329,
26.12,3.13126,10.7126,
26.14,3.13403,10.75044,
26.16,3.13682,10.74496,
26.18,3.13927,10.74706,
26.2,3.1414,10.74663,
26.22,3.14358,10.81332,
26.24,3.14608,10.86814,
26.26,3.14876,10.88038,
26.28,3.15137,10.88081,
26.3,3.15377,10.89624,
26.32,3.15585,10.8652,
26.34,3.1578,10.8833,
26.36,3.15997,10.94211,
26.38,3.1625,11.01561,
26.4,3.16526,11.03535,
26.42,3.16796,11.06272,
26.44,3.17034,11.0211,
26.46,3.17243,11.00858,
26.48,3.17464,11.05125,
26.5,3.1772,11.10203,
26.52,3.17994,11.12088,
26.54,3.18259,11.1628,
26.56,3.18497,11.15799,
26.58,3.187,11.13231,
26.6,3.18891,11.12055,
26.62,3.19106,11.20565,
26.64,3.19359,11.23787,
26.66,3.19637,11.25004,
26.68,3.19912,11.24119,
26.7,3.20154,11.2221,
26.72,3.20367,11.27298,
26.74,3.20594,11.34028,
26.76,3.20851,11.36081,
26.78,3.21117,11.33073,
26.8,3.21373,11.30293,
26.82,3.21607,11.26095,
26.84,3.21811,11.29453,
26.86,3.22007,11.3422,
26.88,3.2223,11.38471,
26.9,3.22489,11.38839,
26.92,3.22769,11.37872,
26.94,3.23039,11.35565,
26.96,3.23273,11.3617,
26.98,3.23483,11.38797,
27,3.2371,11.46536,
27.02,3.23968,11.52089,
27.04,3.24237,11.50659,
27.06,3.24495,11.48902,
27.08,3.24727,11.43835,
27.1,3.24928,11.41869,
27.12,3.25125,11.48728,
27.14,3.25352,11.56587,
27.16,3.25614,11.6151,
27.18,3.25891,11.63086,
27.2,3.26157,11.56578,
27.22,3.26387,11.51273,
27.24,3.26598,11.55496,
27.26,3.26829,11.63141,
27.28,3.27091,11.67649,
27.3,3.27359,11.6973,
27.32,3.27617,11.70145,
27.34,3.27848,11.68745,
27.36,3.2805,11.66316,
27.38,3.28248,11.75949,
27.4,3.28477,11.83099,
27.42,3.2874,11.89365,
27.44,3.29015,11.88597,
27.46,3.29275,11.85932,
27.48,3.29502,11.84536,
27.5,3.29716,11.8551,
27.52,3.29953,11.91636,
27.54,3.3022,11.90896,
27.56,3.3049,11.89886,
27.58,3.30747,11.91527,
27.6,3.30974,11.86521,
27.62,3.3117,11.81916,
27.64,3.31368,11.87557,
27.66,3.316,11.95464,
27.68,3.31866,11.96187,
27.7,3.32141,11.94003,
27.72,3.32401,11.89971,
27.74,3.32627,11.87112,
27.76,3.32841,11.90997,
27.78,3.33077,11.93699,
27.8,3.33338,11.98707,
27.82,3.33602,12.03782,
27.84,3.33855,12.04665,
27.86,3.34082,12.01044,
27.88,3.34281,12.01292,
27.9,3.34483,12.06908,
27.92,3.34718,12.15193,
27.94,3.34985,12.18242,
27.96,3.3526,12.1896,
27.98,3.35516,12.20157,
28,3.35738,12.18545,
28.02,3.35951,12.23693,
28.04,3.36191,12.31962,
28.06,3.36455,12.32172,
28.08,3.36722,12.30855,
28.1,3.36975,12.23159,
28.12,3.37198,12.15322,
28.14,3.37395,12.11693,
28.16,3.37601,12.18802,
28.18,3.37843,12.28663,
28.2,3.3811,12.37902,
28.22,3.38379,12.421,
28.24,3.38627,12.41293,
28.26,3.38846,12.41382,
28.28,3.39063,12.43022,
28.3,3.39308,12.46256,
28.32,3.39574,12.44179,
28.34,3.39841,12.45969,
28.36,3.40094,12.44954,
28.38,3.40317,12.43276,
28.4,3.40515,12.39771,
28.42,3.40723,12.47052,
28.44,3.40966,12.5495,
28.46,3.41235,12.54006,
28.48,3.41505,12.50407,
28.5,3.41751,12.42743,
28.52,3.41967,12.41384,
28.54,3.42184,12.46576,
28.56,3.42432,12.55116,
28.58,3.42702,12.57276,
28.6,3.42969,12.55018,
28.62,3.43216,12.51242,
28.64,3.4343,12.51219,
28.66,3.43624,12.58562,
28.68,3.43835,12.64656,
28.7,3.44086,12.6735,
28.72,3.44363,12.67103,
28.74,3.44638,12.6236,
28.76,3.44883,12.52186,
28.78,3.45096,12.50655,
28.8,3.45312,12.53228,
28.82,3.45557,12.56154,
28.84,3.45821,12.62759,
28.86,3.46085,12.60185,
28.88,3.46334,12.61595,
28.9,3.46552,12.63206,
28.92,3.46751,12.68539,
28.94,3.46967,12.78585,
28.96,3.47219,12.80137,
28.98,3.47493,12.75956,
29,3.47761,12.70126,
29.02,3.47997,12.6685,
29.04,3.48207,12.71483,
29.06,3.48426,12.79776,
29.08,3.48678,12.82791,
29.1,3.48946,12.86575,
29.12,3.4921,12.87226,
29.14,3.49456,12.84257,
29.16,3.49669,12.87822,
29.18,3.49863,12.91541,
29.2,3.50077,12.96371,
29.22,3.50329,12.99595,
29.24,3.50603,12.99784,
29.26,3.50874,12.91818,
29.28,3.51114,12.8853,
29.3,3.51328,12.91794,
29.32,3.5155,12.94923,
29.34,3.51802,13.01466,
29.36,3.52067,13.07134,
29.38,3.52328,13.07658,
29.4,3.52566,13.0771,
29.42,3.52772,13.09073,
29.44,3.52967,13.1405,
29.46,3.53188,13.22139,
29.48,3.53448,13.28363,
29.5,3.53727,13.22381,
29.52,3.53998,13.13216,
29.54,3.54236,13.10361,
29.56,3.54449,13.13859,
29.58,3.54674,13.21113,
29.6,3.54926,13.23051,
29.62,3.55188,13.24621,
29.64,3.55442,13.25477,
29.66,3.55677,13.27535,
29.68,3.55885,13.25217,
29.7,3.56086,13.27619,
29.72,3.56313,13.35621,
29.74,3.56577,13.4128,
29.76,3.56858,13.41888,
29.78,3.57126,13.35988,
29.8,3.57357,13.25482,
29.82,3.57565,13.24903,
29.84,3.57789,13.29889,
29.86,3.58043,13.37474,
29.88,3.58309,13.38872,
29.9,3.58567,13.38892,
29.92,3.58802,13.39555,
29.94,3.59009,13.34858,
29.96,3.5921,13.41366,
29.98,3.59441,13.45938,
30,3.59704,13.48375,
30.02,3.59979,13.52637,
30.04,3.6024,13.50455,
30.06,3.60468,13.43963,
30.08,3.6068,13.41724,
30.1,3.60912,13.43323,
30.12,3.61174,13.51222,
30.14,3.61444,13.55282,
30.16,3.61702,13.50861,
30.18,3.61929,13.48452,
30.2,3.62126,13.43652,
30.22,3.62325,13.51511,
30.24,3.62557,13.60925,
30.26,3.62824,13.62045,
30.28,3.63104,13.56835,
30.3,3.63367,13.5262,
30.32,3.63594,13.50702,
30.34,3.63805,13.53811,
30.36,3.64038,13.61693,
30.38,3.643,13.64046,
30.4,3.64566,13.63041,
30.42,3.64817,13.66148,
30.44,3.65039,13.59512,
30.46,3.65234,13.54562,
30.48,3.65436,13.58986,
30.5,3.65675,13.68242,
30.52,3.65946,13.75298,
30.54,3.66225,13.75818,
30.56,3.66487,13.71211,
30.58,3.66712,13.69284,
30.6,3.66922,13.74533,
30.62,3.67154,13.85004,
30.64,3.67412,13.8606,
30.66,3.67675,13.78812,
30.68,3.67927,13.75447,
30.7,3.68153,13.75349,
30.72,3.68352,13.79246,
30.74,3.68559,13.90619,
30.76,3.688,14.00265,
30.78,3.69072,13.98305,
30.8,3.69348,13.93136,
30.82,3.696,13.86878,
30.84,3.69815,13.84042,
30.86,3.70024,13.86922,
30.88,3.70263,13.94849,
30.9,3.70532,13.98282,
30.92,3.70803,14.00061,
30.94,3.71056,13.93642,
30.96,3.71278,13.84063,
30.98,3.71473,13.81687,
31,3.71678,13.90672,
31.02,3.71919,14.03614,
31.04,3.72188,14.09123,
31.06,3.72462,14.01442,
31.08,3.72715,13.9089,
31.1,3.72936,13.79326,
31.12,3.73154,13.72942,
31.14,3.73402,13.72031,
31.16,3.73671,13.7131,
31.18,3.73934,13.70464,
31.2,3.74176,13.71683,
31.22,3.74388,13.74984,
31.24,3.7458,13.78796,
31.26,3.74789,13.90293,
31.28,3.75036,14.05979,
31.3,3.75313,14.10409,
31.32,3.75593,13.99039,
31.34,3.75842,13.84084,
31.36,3.76056,13.77384,
31.38,3.7627,13.8694,
31.4,3.76516,13.99458,
31.42,3.76782,14.03286,
31.44,3.77046,14.00825,
31.46,3.77292,13.99795,
31.48,3.77508,14.02352,
31.5,3.77705,14.1119,
31.52,3.77916,14.25007,
31.54,3.78165,14.28853,
31.56,3.78441,14.29122,
31.58,3.78719,14.27567,
31.6,3.78965,14.24824,
31.62,3.79177,14.24798,
31.64,3.79394,14.3251,
31.66,3.79645,14.36645,
31.68,3.79915,14.32248,
31.7,3.80179,14.30167,
31.72,3.80421,14.32226,
31.74,3.80631,14.35088,
31.76,3.80825,14.39121,
31.78,3.81038,14.45135,
31.8,3.81289,14.50402,
31.82,3.81564,14.51929,
31.84,3.81836,14.44246,
31.86,3.82076,14.36618,
31.88,3.82285,14.3349,
31.9,3.82505,14.43873,
31.92,3.8276,14.57768,
31.94,3.83036,14.63944,
31.96,3.83302,14.58514,
31.98,3.8354,14.5203,
32,3.83743,14.45606,
32.02,3.83933,14.47643,
32.04,3.84147,14.59043,
32.06,3.844,14.69176,
32.08,3.84677,14.63994,
32.1,3.84952,14.56552,
32.12,3.85194,14.50186,
32.14,3.85406,14.52067,
32.16,3.8563,14.65088,
32.18,3.85885,14.70993,
32.2,3.86152,14.71881,
32.22,3.86409,14.7051,
32.24,3.86646,14.67169,
32.26,3.86853,14.6477,
32.28,3.87049,14.70444,
32.3,3.87271,14.80034,
32.32,3.87529,14.8658,
32.34,3.87807,14.87877,
32.36,3.88078,14.81013,
32.38,3.88313,14.72767,
32.4,3.88523,14.71731,
32.42,3.88747,14.79746,
32.44,3.89003,14.87867,
32.46,3.89272,14.89392,
32.48,3.89532,14.87523,
32.5,3.89767,14.7955,
32.52,3.8997,14.76303,
32.54,3.90168,14.84184,
32.56,3.90392,14.9521,
32.58,3.90652,14.98862,
32.6,3.90929,15.00511,
32.62,3.91196,14.95896,
32.64,3.91427,14.90524,
32.66,3.91638,14.95021,
32.68,3.91867,15.07284,
32.7,3.92128,15.1425,
32.72,3.92397,15.08695,
32.74,3.92656,15.02291,
32.76,3.92889,14.99171,
32.78,3.93093,14.99512,
32.8,3.93291,15.02903,
32.82,3.9352,15.13187,
32.84,3.93785,15.217,
32.86,3.9406,15.2662,
32.88,3.94319,15.21113,
32.9,3.94546,15.12285,
32.92,3.94758,15.13807,
32.94,3.94993,15.21663,
32.96,3.95259,15.198,
32.98,3.9553,15.17534,
33,3.95788,15.17567,
33.02,3.96017,15.12724,
33.04,3.96213,15.12504,
33.06,3.9641,15.22879,
33.08,3.96639,15.32707,
33.1,3.96903,15.34557,
33.12,3.97179,15.38526,
33.14,3.97439,15.3531,
33.16,3.97665,15.30805,
33.18,3.97879,15.37839,
33.2,3.98115,15.473,
33.22,3.98375,15.50632,
33.24,3.9864,15.42317,
33.26,3.98895,15.37709,
33.28,3.99123,15.34257,
33.3,3.99322,15.36536,
33.32,3.99523,15.44766,
33.34,3.99756,15.56938,
33.36,4.00021,15.59671,
33.38,4.00294,15.57667,
33.4,4.0055,15.50857,
33.42,4.00773,15.47423,
33.44,4.00987,15.55252,
33.46,4.01227,15.61167,
33.48,4.01493,15.57499,
33.5,4.01761,15.51727,
33.52,4.02015,15.49919,
33.54,4.02239,15.49158,
33.56,4.02437,15.50618,
33.58,4.02641,15.55998,
33.6,4.0288,15.64529,
33.62,4.03147,15.65414,
33.64,4.03419,15.6552,
33.66,4.0367,15.63122,
33.68,4.03891,15.62421,
33.7,4.04107,15.64715,
33.72,4.0435,15.68476,
33.74,4.04616,15.71177,
33.76,4.04883,15.717,
33.78,4.05137,15.68243,
33.8,4.05361,15.63691,
33.82,4.05558,15.6417,
33.84,4.05765,15.70773,
33.86,4.06008,15.80251,
33.88,4.06276,15.8163,
33.9,4.06546,15.76649,
33.92,4.06793,15.72674,
33.94,4.0701,15.70946,
33.96,4.07226,15.71803,
33.98,4.07471,15.76422,
34,4.0774,15.7275,
34.02,4.08007,15.70991,
34.04,4.08256,15.70729,
34.06,4.08472,15.69359,
34.08,4.08666,15.73406,
34.1,4.08875,15.82216,
34.12,4.09124,15.91753,
34.14,4.09398,15.9945,
34.16,4.09673,15.98201,
34.18,4.0992,15.93468,
34.2,4.10136,15.9339,
34.22,4.10353,16.00363,
34.24,4.10598,16.10662,
34.26,4.10861,16.16463,
34.28,4.11125,16.14746,
34.3,4.11375,16.09848,
34.32,4.11593,16.06418,
34.34,4.1179,16.10074,
34.36,4.12004,16.16285,
34.38,4.12255,16.26001,
34.4,4.12529,16.32875,
34.42,4.12799,16.32337,
34.44,4.13038,16.26224,
34.46,4.13248,16.26844,
34.48,4.13464,16.39588,
34.5,4.13713,16.41054,
34.52,4.13981,16.38082,
34.54,4.14247,16.32293,
34.56,4.14495,16.2695,
34.58,4.1471,16.20502,
34.6,4.14905,16.24396,
34.62,4.15119,16.34641,
34.64,4.15369,16.41782,
34.66,4.15642,16.49133,
34.68,4.15914,16.51192,
34.7,4.16155,16.50572,
34.72,4.1637,16.52124,
34.74,4.16591,16.56537,
34.76,4.16841,16.64963,
34.78,4.17106,16.64228,
34.8,4.17367,16.59389,
34.82,4.17608,16.50942,
34.84,4.17817,16.42675,
34.86,4.18013,16.46233,
34.88,4.18233,16.54932,
34.9,4.18491,16.6017,
34.92,4.18768,16.62456,
34.94,4.19038,16.62648,
34.96,4.19276,16.5478,
34.98,4.19488,16.54595,
35,4.1971,16.62663,
35.02,4.19963,16.7306,
35.04,4.20226,16.7126,
35.06,4.20482,16.69227,
35.08,4.20719,16.66438,
35.1,4.20928,16.59768,
35.12,4.21128,16.61974,
35.14,4.21353,16.70672,
35.16,4.21615,16.77296,
35.18,4.21895,16.76754,
35.2,4.22164,16.75232,
35.22,4.22397,16.70918,
35.24,4.22605,16.67115,
35.26,4.22828,16.66515,
35.28,4.23081,16.72975,
35.3,4.23346,16.70399,
35.32,4.23605,16.72332,
35.34,4.23841,16.75323,
35.36,4.24048,16.71469,
35.38,4.24248,16.71411,
35.4,4.24477,16.84378,
35.42,4.24741,16.90128,
35.44,4.25015,16.8493,
35.46,4.25277,16.7854,
35.48,4.25507,16.78885,
35.5,4.25719,16.85308,
35.52,4.25949,16.94521,
35.54,4.26209,17.06938,
35.56,4.26478,17.04296,
35.58,4.26736,17.01058,
35.6,4.26966,16.99311,
35.62,4.27166,17.01012,
35.64,4.27364,17.11541,
35.66,4.27596,17.21861,
35.68,4.27864,17.27416,
35.7,4.28146,17.25459,
35.72,4.28411,17.19513,
35.74,4.28637,17.18408,
35.76,4.28847,17.21874,
35.78,4.29079,17.29816,
35.8,4.2934,17.33282,
35.82,4.29607,17.35867,
35.84,4.29859,17.28149,
35.86,4.30082,17.24794,
35.88,4.30278,17.24238,
35.9,4.3048,17.3229,
35.92,4.30715,17.45299,
35.94,4.30983,17.51624,
35.96,4.31262,17.48414,
35.98,4.31526,17.39129,
36,4.31753,17.33617,
36.02,4.31964,17.38876,
36.04,4.32194,17.52955,
36.06,4.3245,17.57365,
36.08,4.32713,17.52867,
36.1,4.32966,17.5088,
36.12,4.33193,17.49435,
36.14,4.33395,17.52699,
36.16,4.33601,17.62541,
36.18,4.3384,17.76841,
36.2,4.3411,17.80542,
36.22,4.34386,17.80855,
36.24,4.34639,17.74275,
36.26,4.34855,17.67346,
36.28,4.35065,17.75161,
36.3,4.35304,17.86249,
36.32,4.35572,17.91371,
36.34,4.35844,17.8826,
36.36,4.36097,17.86954,
36.38,4.36319,17.8744,
36.4,4.36515,17.90488,
36.42,4.36718,17.97336,
36.44,4.36956,18.08107,
36.46,4.37225,18.08732,
36.48,4.37501,18.06352,
36.5,4.37757,18.02173,
36.52,4.37978,18.00407,
36.54,4.38193,18.07687,
36.56,4.38438,18.19178,
36.58,4.38706,18.21483,
36.6,4.3897,18.13863,
36.62,4.39215,18.07982,
36.64,4.3943,18.0778,
36.66,4.39625,18.06638,
36.68,4.39832,18.15505,
36.7,4.40077,18.25958,
36.72,4.40353,18.25282,
36.74,4.40634,18.13142,
36.76,4.40885,18.04584,
36.78,4.41099,18.04664,
36.8,4.41312,18.16157,
36.82,4.41556,18.2712,
36.84,4.41823,18.29831,
36.86,4.42088,18.29321,
36.88,4.42335,18.30347,
36.9,4.42551,18.28777,
36.92,4.42748,18.28206,
36.94,4.42958,18.35742,
36.96,4.43204,18.46997,
36.98,4.43479,18.51612,
37,4.43756,18.52892,
37.02,4.44004,18.45018,
37.04,4.44218,18.39077,
37.06,4.44434,18.45346,
37.08,4.44682,18.54687,
37.1,4.4495,18.61535,
37.12,4.45214,18.58183,
37.14,4.45458,18.5067,
37.16,4.4567,18.45274,
37.18,4.45865,18.47102,
37.2,4.4608,18.52282,
37.22,4.46331,18.66736,
37.24,4.46606,18.70976,
37.26,4.4688,18.70039,
37.28,4.47121,18.64101,
37.3,4.4733,18.57187,
37.32,4.47547,18.65372,
